        20        30        30        30
       490        10         7         7        45         0
       297         3         9        11        24        30
       252        12         7         3        15         4
       360        10         3        12        19         3
       448         8         4        14        39        39
       260        13         5         4        28         3
      1008        12        14         6        18        14
       756         9         7        12        11         4
        48         4         4         3       173         8
       320         8         5         8        39         8
       720         8        10         9         3        22
       880         8        10        11         9        13
       882         7         9        14         5        10
       540        10         9         6        29         2
       160         4        10         4        15         3
       624         6         8        13        26         4
       462         6        11         7        25        15
       686        14         7         7        10        12
        96         4         8         3        66         1
       350         5        14         5        16         1

        20        30        30        30
       576        12         6         8         2        22
      1014         6        13        13         9        25
       520        10        13         4        38         9
       180         6         6         5        91         2
       300         5        10         6        30         5
       546         3        14        13         5        18
      1638        14        13         9         6        25
       560         4        14        10        22         5
       486         9         9         6        44         2
       560         4        14        10        25        19
       780         5        13        12        10        22
       270         9         3        10        38         3
       756         9         7        12        11        18
       360         6         6        10        20         9
       594         6         9        11        21        30
       162         6         9         3        39         6
       385         7        11         5        31         7
       364         4        13         7        22        14
       336         8         3        14        51        40
      1232         8        14        11         3        23

        20        30        30        30
       350        14         5         5         9         2
       924        14        11         6        20        17
       224         7         4         8        23        14
       728         8        13         7         5        18
       936         6        13        12         7        25
       924         6        11        14        13        37
        72         3         6         4       247        11
       540        10         9         6        30        13
       924         6        14        11        20        30
       144         4         4         9       113        16
       576         8        12         6        20         2
      1287        11         9        13         4        33
      1404         9        13        12         9         7
       672        12         4        14        25        17
       252         7         9         4         1         6
      1188        12         9        11         7        12
       840        10        14         6         7         2
       416         8        13         4         4         2
        63         3         3         7       200        12
       210         3        10         7        50         0

        20        30        30        30
       520        10        13         4         7         2
       693         7        11         9         4        24
      1859        13        13        11         7        19
       192         8         3         8        26         9
      1092        13         7        12        15        11
       891         9         9        11         9        12
       980         7        10        14        18         1
      1210        11        10        11         8        26
       980        14        10         7        13        15
       396         9        11         4         9        11
        60         5         3         4        10         6
       960        10         8        12        17        16
       585        13         9         5         5         0
       312         8        13         3        14         0
      1176         7        14        12        11        30
       528        11        12         4         8        10
       156         4         3        13       109        23
       936         9        13         8         6         0
       294         7        14         3        47         6
       324         6         9         6        47         0

        20        30        30        30
       396        12         3        11        12        21
       832         8         8        13        10        38
       165        11         5         3        34         5
       540         9        12         5        26         4
       490        14         7         5        38         9
       352         8         4        11        35         6
       546        13         6         7        15         6
       660        12        11         5        15         6
       616         8        11         7        12         5
       980        14         5        14         9        17
       288         9         4         8        28        11
       288         8         3        12        25        25
       891         9         9        11        10         1
       270        10         9         3        49         1
       105         5         3         7        69         8
       960        12        10         8        13        21
       273         7        13         3        15         8
      1078         7        14        11        16         8
       390         3        13        10        17        16
       864         9         8        12        11        34

        20        30        30        30
       728        13         8         7         5         1
       336         7         6         8        24         2
       216         8         9         3        13         8
       140         7         5         4        20         4
      2016        12        12        14         8        14
       660         6        10        11         1        12
       845        13         5        13        20        20
      1008        12        14         6         4         5
       728         4        13        14        13        40
       847        11        11         7         9        15
      1092         7        13        12        11        31
      2744        14        14        14         1        28
       455         5        13         7        26        16
       180        12         3         5        21        13
      1260        10        14         9        11         8
       462         3        11        14         5         5
       252        12         7         3        41         1
       252         4         9         7        68        15
       315         7         5         9        48        12
      1452        11        12        11         2         5

        20        30        30        30
       363         3        11        11        29        13
       336         3        14         8         5        13
       225         5         9         5        41         0
      1680        12        14        10         7        20
       756         9         6        14        19        10
       468        13         6         6        42        14
       588        12         7         7         9         7
       576         6         8        12        24        32
       396         9        11         4        30        10
       231         3         7        11        76        27
       240         6         8         5        57         5
       280         4        10         7         7         6
      1056        11         8        12         3         2
       768        12         8         8         1        11
       405         9         9         5        50         3
      2028        13        13        12         1        21
       216         3         8         9        46        21
       648         8         9         9        18        12
       243         3         9         9        30        25
       546         3        14        13        14        31

        20        30        30        30
      2184        12        14        13         1        12
      1540        11        14        10         4         8
      1040        10         8        13        12        38
      1456        14        13         8         7        15
       396        11        12         3         5         6
       468        13         6         6        24        12
       350         7        10         5        13         2
       840         6        14        10         4        14
        63         7         3         3       335         3
       432         6         6        12        11        21
       280         5        14         4         8         7
       840        12        14         5        12         2
       264         8         3        11        12        23
       315         5         7         9        44         1
       168         7         4         6       126         3
       216         4         9         6        55        14
       216        12         3         6        30         7
       504        14         9         4        33         6
       245         7         5         7        75        16
       273         3        13         7        71        12

        20        30        30        30
       280         5        14         4        47        11
       792        12         6        11        11        11
       650         5        13        10        13        17
       693        11         9         7        12         4
       539         7         7        11        15         0
       429         3        11        13        31        30
       700        10         7        10        22         2
       300         3        10        10        33         3
      1092         7        12        13         8        26
       616         7        11         8         1        20
      1512        14         9        12        12        10
       702        13         6         9        25         4
       360        10         3        12         3        21
       495         9         5        11        23        24
       847        11        11         7         1         2
       320        10         8         4        44         3
       520        13         5         8        28        14
      2184        13        12        14         6        35
       352         8        11         4        17         8
       520         5         8        13        10        26

        20        30        30        30
       180         6         3        10        63        13
       336        14         3         8        10        10
      2028        13        12        13         5        26
       360        10         4         9         6        16
       350         7         5        10        32        16
       200         4        10         5       123        14
      1452        11        11        12         8        34
      1694        14        11        11         2         8
       729         9         9         9         5        17
        90         5         6         3       188         8
       560        14         4        10         7        20
       504         3        14        12        11         9
       784         8        14         7         3         4
       624         4        13        12        15         3
       270         9        10         3        58         6
       528         8        11         6        24         5
       630        10         9         7        14         6
       832         8        13         8        12         6
       324         3         9        12         7         0
      1287         9        13        11         7        32
