        20        10        10        10
         8         2         4         1        18         2
        16         4         1         4         7        10
         9         1         3         3        18         5
         4         1         4         1        78         2
        12         2         2         3         8         0
        16         4         4         1         4         2
         8         1         2         4        18         0
         2         2         1         1       447         1
         9         3         1         3        68         4
         8         2         1         4        63         0
         6         2         1         3       112         3
        32         4         2         4        10        11
         4         1         4         1        92         2
        12         2         2         3        12         1
         9         3         3         1        74         0
        16         4         4         1        29         0
         3         1         1         3       202         1
         8         4         1         2        12         2
        12         4         3         1         1         2
         8         2         1         4        90         0

        20        10        10        10
        32         4         4         2         1         0
        24         2         4         3        12         1
        24         4         3         2        14         1
        64         4         4         4         1         0
        36         3         3         4         8        10
         8         1         2         4        32        11
        12         3         2         2        63         3
         6         3         1         2       101         0
         8         2         2         2       111         4
        12         1         3         4        41         2
         8         4         2         1        97         0
         6         2         1         3        85         7
         8         4         2         1        99         0
         4         4         1         1       189         0
         6         2         3         1       106         0
         8         2         1         4        76         4
        36         3         3         4        17         4
        12         4         3         1        22         1
        16         4         1         4         1         5
        48         4         4         3         1         1

        20        10        10        10
         4         1         2         2        76         1
         8         2         1         4         4         0
        12         1         4         3         5         2
         4         2         2         1       144         2
         8         4         2         1        13         2
         4         2         1         2        85         4
         4         1         4         1        64         0
        36         4         3         3         7         0
         9         3         1         3        67         2
        24         4         3         2        14         2
        12         1         3         4         1         2
        24         3         4         2        21         3
         2         1         2         1       166         2
        12         4         3         1         8         1
         8         2         2         2        68         1
         6         3         1         2        46         4
        16         2         4         2        35         2
        24         3         2         4        14         1
         9         3         1         3        56         5
        18         2         3         3        18         7

        20        10        10        10
        48         3         4         4         7         5
         4         1         4         1       194         1
         1         1         1         1       251         2
        48         3         4         4         8        11
        18         2         3         3         7         2
        16         4         2         2        46         0
         6         1         2         3        57         6
         3         1         1         3       222         6
        32         2         4         4        11         9
         9         1         3         3        27         8
        36         3         4         3        12         4
         6         1         3         2       116         5
        12         2         3         2        46         0
        32         2         4         4         3         6
        48         3         4         4         9         3
        16         2         2         4        37         1
        24         4         3         2        27         3
        12         3         1         4        49         1
         8         4         2         1        50         2
        12         2         3         2        73         4

        20        10        10        10
        12         3         1         4         6        11
        24         3         2         4        25        10
         4         2         1         2       202         4
         6         3         1         2       122         3
         1         1         1         1       467         1
         4         2         1         2        70         4
        36         3         4         3         4         8
         8         2         2         2       104         4
        16         2         2         4        17         7
        12         3         1         4        26         2
        24         3         4         2        20         1
         9         3         3         1        81         2
         2         1         1         2       371         3
        32         2         4         4         3         5
        48         4         4         3         8         1
         4         1         4         1        79         2
         9         3         3         1        35         1
         4         4         1         1        24         2
         9         1         3         3         3         0
         9         1         3         3        43         8

        20        10        10        10
        16         2         2         4        19         4
         3         1         1         3        96         8
        16         2         4         2        31         1
         3         1         3         1       103         2
         8         2         2         2       124         2
        36         3         4         3        12         1
        36         3         4         3         5         4
        16         2         2         4        24        10
         6         1         2         3        95         7
        16         4         4         1        10         0
        12         3         4         1        44         0
        12         2         2         3        20         0
         3         1         1         3       204         5
         8         4         2         1        50         0
        16         4         1         4        23         3
        18         3         2         3         5         1
        18         3         2         3        20         1
        16         4         4         1        22         0
        64         4         4         4         6         9
        32         2         4         4        18         0

        20        10        10        10
        64         4         4         4         3         9
         4         2         2         1       125         0
        12         2         2         3        44         2
        32         4         2         4        20        10
        12         1         4         3        46         7
        48         4         4         3         2         4
        48         4         4         3         6         2
         3         3         1         1       256         1
        24         3         2         4         5         0
         4         2         1         2       224         1
        48         3         4         4         7        11
         4         1         2         2       196         4
        16         4         2         2        45         5
         6         3         2         1       103         0
        32         4         2         4        15         3
         2         1         1         2        13         1
         3         1         3         1       265         1
        12         1         4         3        41         4
        24         4         2         3         5         4
         6         3         1         2        30         2

        20        10        10        10
        12         4         3         1        10         2
        12         1         3         4        22        11
        32         4         2         4         9         3
        12         2         3         2        26         5
        16         4         4         1        33         0
        24         2         3         4         2         8
         6         1         3         2        34         3
        12         3         4         1        13         0
        24         3         2         4        22         0
        18         2         3         3         1         7
        12         4         3         1        10         1
         9         3         1         3        32         5
         2         1         2         1       458         0
         8         2         4         1         8         0
        64         4         4         4         8         3
        18         3         2         3        16         6
        16         2         4         2        23         3
        18         2         3         3        25         2
         3         3         1         1       289         0
         2         2         1         1       396         0

        20        10        10        10
        24         3         4         2        28         5
        16         1         4         4         8         7
         8         1         4         2        16         4
        12         3         2         2        22         3
        32         4         2         4        11        10
        12         3         2         2        51         5
         2         2         1         1       286         2
         8         1         2         4        30         3
        64         4         4         4         1         5
         9         3         3         1        56         2
        16         4         2         2        26         0
         3         3         1         1        33         1
         8         4         2         1        15         2
        24         3         4         2        17         5
        36         3         4         3        18         4
         4         2         2         1       245         1
         3         1         3         1       112         1
         4         2         2         1       148         1
         4         1         4         1        90         2
         6         1         3         2        30         1

        20        10        10        10
         8         2         4         1        97         1
         8         1         2         4        26         7
         6         2         1         3       147         3
        48         4         4         3         3         6
        16         4         1         4        12         5
         4         2         1         2       146         3
        36         3         3         4        13         7
         4         2         1         2        51         1
        36         4         3         3        16         3
         9         3         3         1        36         0
        24         4         2         3         5         1
         9         3         1         3        19         7
        32         4         4         2         4         3
        32         2         4         4        15         0
         4         2         2         1       204         2
        16         2         4         2         7         1
         6         1         3         2       116         3
         4         1         2         2       187         3
        12         4         3         1        42         1
        36         4         3         3         1         2
