        20        10        10        10
        36         6         2         3        10         3
        60         3         5         4        10         1
        72         6         6         2         2         2
        54         6         3         3         9         8
        60         2         5         6        10        13
        90         6         5         3         5         6
        24         2         3         4        22         9
       120         5         4         6         3        17
        72         6         4         3         1         2
       108         3         6         6         3        10
        54         6         3         3         7         0
        72         4         6         3         1         7
        12         3         2         2        70         2
        12         3         2         2        73         5
        30         2         5         3        24         1
        96         6         4         4         4         4
        40         5         4         2        14         1
       216         6         6         6         1         0
        30         2         5         3         1         4
        48         4         4         3        12         5

        20        10        10        10
        24         2         4         3        17         2
       100         5         4         5         6         7
        90         5         6         3         2         3
        72         6         4         3         3         6
       120         5         4         6         1         9
        36         3         6         2         6         4
        12         2         2         3        30         5
        27         3         3         3        22         6
        50         5         5         2        14         4
        75         5         5         3        12         2
        72         3         6         4         1         1
        16         2         2         4         6         8
        32         4         2         4        18        10
        36         2         6         3        10         6
        90         5         3         6         6         2
       144         6         4         6         2        15
        36         6         2         3         1         0
        75         3         5         5         5         8
        32         4         2         4        13        11
        72         6         6         2         1         3

        20        10        10        10
        72         6         4         3         2         2
        36         3         2         6        15        15
       150         5         6         5         1         6
       180         6         6         5         1         2
        90         6         5         3         6         4
        60         3         5         4        10         8
        24         2         4         3        19         7
        60         5         3         4         6         6
       108         3         6         6         3        17
        18         3         2         3        24         1
        36         2         3         6        15         8
        96         6         4         4         1         0
        24         2         6         2        19         1
        24         2         2         6        23         3
       120         4         6         5         4        13
        72         3         4         6         4         7
        72         3         6         4         3         9
        24         3         2         4        22         2
        96         4         6         4         4         9
        60         6         2         5         3         9

        20        10        10        10
        72         3         6         4         4         7
        40         2         4         5        18        13
        54         3         6         3         5         6
        90         6         3         5         3         8
       100         4         5         5         1         4
        60         5         3         4        12         8
       120         5         4         6         3         8
        24         2         3         4        25         5
        24         4         2         3        30         2
        80         5         4         4         2         1
       150         5         5         6         3         8
        40         4         2         5         9         8
        16         4         2         2        41         4
        60         3         5         4         8         3
        16         2         4         2        39         3
        40         2         4         5        13        13
        24         2         2         6        23        16
        60         5         6         2         3         4
        60         5         6         2         2         1
        16         2         2         4        43         7

        20        10        10        10
        36         6         3         2        11         5
        36         2         3         6         7         0
        50         5         2         5        19         3
       180         6         5         6         2        13
        30         5         3         2        15         2
        36         3         2         6         2         5
        96         6         4         4         3         4
        12         2         3         2        12         1
        20         2         5         2        38         4
        36         2         6         3         1         0
        96         4         4         6         3         4
        30         2         3         5        25         3
        96         4         4         6         2        12
         8         2         2         2        31         2
       120         5         4         6         4        16
        48         4         6         2        10         0
       108         6         3         6         1        16
        80         4         5         4         7         0
        60         3         4         5        11         9
        48         2         4         6         5        13

        20        10        10        10
        36         6         3         2         3         5
        75         3         5         5         3         1
       108         6         3         6         2         6
        30         5         3         2         8         4
       180         6         5         6         2         4
        60         5         6         2         4         2
        60         5         4         3         9         0
        50         2         5         5        10         9
        40         4         5         2        18         4
        72         6         3         4         5         1
        40         2         4         5         1         6
        50         5         2         5         3         8
        50         5         2         5         8         0
        72         4         3         6         4         9
        24         2         2         6        24         4
        64         4         4         4         2         2
        12         3         2         2        51         3
        75         3         5         5         2         5
        48         2         4         6         7         9
        30         3         2         5         9         2

        20        10        10        10
        96         4         4         6         2         9
        45         3         3         5         8        10
        48         4         6         2         2         3
        36         2         6         3        14         4
        48         2         4         6         1        16
        90         3         6         5         2         3
        54         3         6         3         3         3
       108         6         6         3         1         8
        60         2         6         5         9         6
        48         2         4         6         5        10
        24         4         2         3         1         2
        24         4         3         2         5         2
        60         5         2         6         7        14
        80         5         4         4         5         0
        45         3         3         5         8         0
       108         6         6         3         3         8
        36         3         2         6         6         4
        24         2         2         6        25         9
        32         4         4         2        10         2
       100         4         5         5         7         0

        20        10        10        10
        50         5         5         2        14         2
       120         4         5         6         4         9
        18         2         3         3        25         2
       120         4         6         5         2         5
        72         2         6         6         3        16
        36         3         4         3         9         5
        32         4         2         4        14         3
        90         3         5         6         3         7
         8         2         2         2        64         2
        72         3         6         4         5         0
        60         4         5         3         7         5
        72         3         6         4         1         6
        60         2         6         5         8         8
        48         4         6         2         8         1
        48         3         4         4        11         9
        90         5         6         3         2         3
        54         3         6         3         2         4
        16         2         4         2        13         1
        40         2         5         4         6        11
       100         5         4         5         6         5

        20        10        10        10
        24         3         2         4        22        11
       180         6         6         5         2         0
        24         3         2         4        28         8
        16         2         4         2        47         0
        48         4         6         2         9         4
         8         2         2         2        70         2
        24         4         3         2         3         5
        36         6         3         2        11         4
       150         5         5         6         2        15
        24         4         3         2         5         4
        40         4         5         2        10         1
        18         2         3         3        44         7
        30         5         2         3        29         3
        18         3         3         2        44         0
        48         2         4         6         9        15
        60         6         2         5         9         0
        48         3         4         4         1         5
        24         3         4         2        21         0
        48         2         4         6         4         3
       100         4         5         5         8         9

        20        10        10        10
       144         6         6         4         1         9
        18         2         3         3         6         1
        60         6         5         2         9         5
        90         5         3         6         5        11
        12         3         2         2        53         0
        96         4         4         6         3         1
        24         3         4         2         6         4
        45         5         3         3         1         3
        90         6         5         3         5         8
        72         3         4         6         5        14
        30         2         5         3         6         7
        40         5         4         2        20         5
        48         4         3         4         4         9
        12         3         2         2        18         5
        60         3         5         4         3         0
       100         5         4         5         6        13
        27         3         3         3        22         3
        72         2         6         6         2        13
       120         6         5         4         2         4
        24         2         4         3        24         2
