        20       100       100       100
    121440        55        46        48         1       127
    109500        25        73        60         4        40
    144060        42        49        70         2       128
    114376        58        68        29         2        39
     80883        33        57        43         5        10
     67968        36        32        59         5        86
    133980        29        66        70         2        47
     96068        47        28        73         1        58
     63840        35        32        57         6        74
    138554        73        26        73         1       183
     50568        28        43        42        12        60
    221328        72        53        58         1       151
     73892        29        49        52         1       112
    130240        64        37        55         2       148
    190512        42        72        63         1        67
    158720        64        62        40         1        89
     93240        63        40        37         2        73
    130650        67        39        50         1        82
     64220        65        38        26         3        28
    235468        43        74        74         2       123

        20       100       100       100
     86710        46        65        29         6        31
     62700        38        30        55         5         4
    177870        49        55        66         2       163
     53196        33        26        62         9       110
     94248        63        34        44         3        32
    113022        69        39        42         3       122
     45240        39        29        40         5       102
     67947        29        33        71         1       158
    200704        56        64        56         1        27
     68499        59        43        27         6        26
    254448        57        72        62         1        20
    268056        54        73        68         1       193
    352152        67        73        72         1       152
     68796        54        49        26         4        55
     43500        60        29        25        10        61
    161253        57        41        69         2         5
     65664        64        27        38         5        46
    134028        54        34        73         1       131
    103600        25        56        74         2        61
     97020        63        44        35         4        53

        20       100       100       100
     52245        45        43        27         4        53
    304590        66        71        65         1        23
    273000        70        65        60         1       112
     79488        36        46        48         7       128
     52200        29        40        45         8       118
    135420        61        37        60         2        40
    137088        51        64        42         2         5
    215424        72        44        68         1       117
    148800        60        40        62         1         2
    118720        53        35        64         2       141
    115668        27        63        68         3        73
    182574        42        63        69         2        83
    100254        66        49        31         3        16
    118844        44        73        37         2        88
     53568        31        48        36         3        38
    252288        72        48        73         1       168
    164151        69        61        39         2         0
     88800        60        40        37         3        63
     63504        27        49        48        11       108
    222000        60        74        50         1        19

        20       100       100       100
    242944        73        64        52         1        25
     81420        46        30        59         4        97
     71550        25        54        53         4        65
    113900        25        67        68         2        91
     76590        37        46        45         2        87
     79424        73        32        34         1        25
    178120        61        40        73         2        77
    157170        62        65        39         2        31
     79800        70        30        38         5        14
     73920        70        33        32         6        14
     49728        42        37        32         5        82
    125664        44        51        56         2        20
     61938        37        54        31         3        28
     48300        30        35        46         5        82
     68904        33        58        36         1        25
    130095        49        45        59         3       125
    107712        48        51        44         4        12
     93060        47        44        45         3         3
    116964        57        54        38         2        66
    103040        40        56        46         2       108

        20       100       100       100
     90365        53        31        55         3        41
    196954        38        73        71         1       116
     52020        51        34        30         3        30
    120840        53        57        40         2        21
    166367        43        73        53         1        18
    111447        61        29        63         3        77
     48048        33        56        26         1        11
    138744        47        41        72         1        76
    136680        67        60        34         1        71
    203944        74        53        52         1       136
    218592        66        72        46         2        63
    159744        52        64        48         2       140
     59450        29        50        41         7        44
    122247        51        47        51         1         3
     85436        26        53        62         2        83
    101232        38        74        36         3        18
    130284        66        47        42         2       105
    119040        32        62        60         3       168
     63240        40        51        31         3        52
    165620        52        49        65         2         4

        20       100       100       100
    253894        73        74        47         2       107
    147552        53        58        48         1        16
     68526        47        54        27         5        27
    238560        71        56        60         1       101
     64448        38        32        53         2       148
    227370        65        66        53         1       110
    206712        54        58        66         1        90
    162279        39        57        73         1       125
    149040        46        72        45         4       123
    211120        58        56        65         1        64
     48600        40        45        27         2        26
    189952        64        53        56         1       123
    259223        67        53        73         1       129
    153387        39        69        57         2       106
     64192        59        32        34         6        26
    113520        43        40        66         1       160
     48216        28        42        41        11       111
    118580        44        49        55         4        14
     92300        50        26        71         5        85
     93398        67        41        34         3        98

        20       100       100       100
    107848        61        26        68         1         2
    230040        45        72        71         2         5
     79596        44        27        67         3        80
    220533        53        73        57         1        13
     98010        54        33        55         3       158
    304290        70        63        69         1       109
     82680        52        53        30         2        67
    229992        74        42        74         2       202
     84448        29        52        56         3       135
    164688        48        47        73         4         0
     39312        27        26        56         6         7
    104040        30        68        51         2         0
     51794        38        29        47         7       113
    258440        71        70        52         1        69
    297480        74        60        67         1        43
    100467        61        61        27         2        31
     95200        34        56        50         4        66
    111321        57        31        63         3       133
     97104        28        51        68         3        93
    194028        46        74        57         2        89

        20       100       100       100
    161253        57        69        41         1        15
    261072        63        56        74         1       186
    113316        71        57        28         3        17
     72072        39        56        33         4        11
    158600        40        61        65         2       155
     68820        74        30        31         1        53
     44460        26        38        45        11        63
    144300        74        39        50         1        74
     61425        39        63        25         7        69
     31668        29        42        26        13        55
     56000        50        35        32         2        60
     41067        27        39        39         8       103
     64260        51        28        45         3        67
     73926        37        74        27         5        28
    107870        67        35        46         2       123
    133560        53        63        40         2        58
    113022        39        63        46         4        90
     31752        42        28        27        12        30
    102144        38        42        64         2       109
    186300        45        60        69         1       167

        20       100       100       100
     56050        25        59        38         6        37
    202137        39        73        71         2        87
     66000        33        50        40         4        73
    102175        25        67        61         1        77
     49725        51        39        25         2        67
    187110        54        63        55         1       103
    107855        37        53        55         1         6
    101775        59        69        25         4        13
     64152        54        36        33         1        45
    121104        36        58        58         1        53
     63726        43        39        38         7        76
    119394        66        67        27         2        34
     74800        68        25        44         4        98
    103880        53        40        49         4       100
    112056        42        58        46         1       107
     69600        30        58        40         2        49
    160875        45        65        55         2        12
    255600        71        60        60         1       123
    234432        66        48        74         1       101
    305252        67        68        67         1       125

        20       100       100       100
    117056        64        59        31         3        76
    147315        69        61        35         2        41
     75284        29        44        59         5        13
    124754        67        49        38         3       106
     86480        47        40        46         1       131
     68000        50        34        40         2        28
     84564        54        29        54         3       152
     79772        44        37        49         8        62
     79920        37        54        40         4        69
    172864        32        74        73         3        87
    100620        43        36        65         3       165
    216810        73        66        45         1        44
    303696        72        74        57         1       135
     68510        65        31        34         5         1
    304290        63        70        69         1       191
     95760        38        40        63         3        92
     95680        40        46        52         1       107
    166464        68        51        48         2       117
    162936        62        36        73         2        62
     67200        35        48        40         7        19
