         5        10        10        10
        18         2         3         3        22         1
        16         4         2         2        36         1
        16         4         1         4        38         5
         8         4         1         2        26         0
        12         3         4         1        41         0

         5        10        10        10
        12         4         1         3         9         8
         6         3         2         1       129         2
        12         3         2         2         8         4
        36         3         3         4         4        11
        12         2         2         3        13         2

         5        10        10        10
         9         3         3         1        89         0
        24         4         2         3        26         2
         4         1         1         4       181        10
         6         2         3         1        29         1
        48         4         3         4         3         4

         5        10        10        10
         2         1         1         2       181         2
         8         4         2         1        34         0
         3         1         3         1         9         2
        32         4         4         2        14         4
         9         1         3         3        17         4

         5        10        10        10
        12         3         2         2        38         2
        16         4         1         4        32         1
        12         4         3         1        45         1
        64         4         4         4         1         7
        32         4         4         2         9         2

         5        10        10        10
        64         4         4         4         8         0
        12         3         4         1        56         2
        16         4         1         4        14         0
         3         1         1         3        89         2
        12         4         1         3         4         4

         5        10        10        10
        18         3         2         3        14         2
        32         2         4         4         7         7
        24         3         4         2         3         5
         6         3         2         1        55         1
         2         1         1         2       393         3

         5        10        10        10
        12         4         1         3        37         0
        32         4         4         2        18         1
        32         4         4         2        18         0
        24         4         2         3         6         8
        16         2         2         4        31         5

         5        10        10        10
         8         2         2         2        61         2
         2         1         1         2        69         4
        24         3         4         2        27         5
        12         3         1         4        45        11
        18         2         3         3         4         5

         5        10        10        10
        36         4         3         3        16         4
        12         1         3         4        39        11
         1         1         1         1       799         1
        12         2         3         2        22         0
        24         3         4         2         2         0
