        10        30        30        30
       780        13         5        12        17        33
      1512        14        12         9        11        11
      1680        10        14        12         1        26
      1092        12         7        13        15        36
       480        10         8         6        28         4
       320         8         5         8        49        21
       924        11        14         6        14        17
       195        13         3         5        43        12
       440        10        11         4        21         6
        90         5         3         6        13         3

        10        30        30        30
       504         9         4        14        26        30
      1092         6        13        14         1        24
       504         8         9         7         7        14
       360         5         8         9         3        19
        60         4         5         3       393         0
       720        10         9         8        16        20
      1092         6        14        13        13        30
       216         4         6         9        47        17
       756         9         7        12        17        30
       756        12         7         9         9        22

        10        30        30        30
      1512        14        12         9         3         2
       150         6         5         5       144         6
       105         5         7         3       104         5
       576         8         6        12        25         5
       208        13         4         4         9         7
      1540        14        10        11         3         9
      1053         9        13         9        12        23
       448         8         8         7        30        17
       195        13         5         3        41         1
       770         7        10        11        16        26

        10        30        30        30
       270        10         9         3        52         5
       960         8        10        12         8        32
       196         4         7         7         9        18
       672        12         7         8         4         8
       891         9        11         9         2         9
       385         5        11         7        12        20
       528        11         4        12         9        21
       288        12         3         8        43        16
      2744        14        14        14         6         0
       120         5         3         8        47        12

        10        30        30        30
      1680        12        14        10         2        22
       280        10         4         7        57         4
       882         7         9        14        11         8
       429        11         3        13         9        17
       616        11         8         7         9        16
       900        10         9        10        22        27
       462        14        11         3        40         3
       720        10         9         8        16         9
       560         7        10         8        30         7
       275         5        11         5        61         8

        10        30        30        30
       576         8         9         8        13         5
       390        10         3        13        55        36
       672        12         4        14        12        35
       715        11        13         5         6         8
       270        10         3         9        66        11
       364         7         4        13        12        16
       420         5        14         6        15         3
       288         4         6        12         4        27
       150         3         5        10        20        16
      1100        10        10        11        17        14

        10        30        30        30
       243         9         9         3         5         3
       429        13         3        11        12         0
       220         4        11         5        12        12
       264         8         3        11        45         2
       560         5        14         8        28        13
       234        13         6         3        84         4
      1540        11        14        10        12         5
      1008         8         9        14        12        19
       308         4         7        11        16        11
       385         5        11         7         1        18

        10        30        30        30
       768        12         8         8         8        21
       572        13        11         4        10         7
      1152        12         8        12        12        35
       504        12        14         3        24         8
       252         4         7         9        81        10
      1089        11         9        11         2        23
       616         7         8        11        13        25
      1120         8        14        10        11        19
       288         9         8         4        26        11
       250         5        10         5        56        12

        10        30        30        30
      1690        10        13        13         9        22
       198         6        11         3        21         3
      1386         9        11        14         9        24
       540        12         9         5        16        11
       539         7         7        11        15        24
       351         3         9        13        23         4
       468        13        12         3        29         8
       420        14         6         5        59        11
       672         8         6        14         2        41
        72         3         4         6       289         1

        10        30        30        30
       396        11        12         3        15         2
       504         7        12         6        17         5
       441         9         7         7        14        20
       520         4        10        13         5        10
       770        11         5        14         7        37
      1573        13        11        11         2         8
       135         3         5         9       106        22
       910        14        13         5         2         5
       484        11        11         4        17         7
       800         8        10        10        27        18
