        10        50        50        50
      4212        18        13        18        11         0
     16530        30        29        19         1        12
     19530        35        18        31         2        76
      6615        21        21        15         7        16
     35496        36        29        34         1        77
     19044        36        23        23         1        29
     16864        32        17        31         2        54
      6783        17        19        21         3        28
     21780        33        22        30         1        53
     16588        29        26        22         1        12

        10        50        50        50
     14210        35        29        14         2        28
     21840        24        35        26         2        41
     25920        32        27        30         1        24
     14784        16        28        33         2        52
     11000        20        25        22         4        27
      7020        15        26        18         6        45
      5434        13        19        22         6        11
      9747        19        27        19         4         2
     23625        27        35        25         1        23
     12960        24        30        18         3         0

        10        50        50        50
     29696        32        29        32         1        55
     11799        23        27        19         2        38
     15225        29        35        15         2         3
      3900        15        20        13        16        12
     14490        18        23        35         4        94
     18792        24        29        27         1        50
      5780        20        17        17         4         2
      7480        17        22        20         6        39
     26040        35        24        31         1        60
     17640        21        28        30         2        66

        10        50        50        50
      8294        13        22        29         3        79
     18792        29        24        27         1        49
     15120        15        36        28         3        52
     12064        13        32        29         1        82
      7084        14        23        22         7        26
     21924        29        28        27         1        53
     22680        21        30        36         2        12
      4410        21        15        14        13         6
     17661        21        29        29         1        35
     15810        15        31        34         1        59

        10        50        50        50
      9000        25        12        30         8        65
     25110        27        31        30         1        36
     11520        32        12        30         3         1
      6624        18        16        23         5        42
     12740        14        26        35         2         2
      4641        13        17        21         8        10
      9568        23        32        13         1        11
     10368        24        18        24         8        41
     18792        29        24        27         1        25
     15808        26        19        32         1         5

        10        50        50        50
     10500        30        14        25         1        18
     19448        26        22        34         2        54
     16000        25        32        20         1        28
     18183        19        29        33         1        46
      5236        17        22        14         3        41
     14700        21        20        35         2        79
     16269        29        33        17         2         7
     20592        22        36        26         2        69
      9450        15        18        35         5        15
     10296        24        33        13         6        37

        10        50        50        50
      8640        18        32        15         4        43
      6804        27        14        18         1        26
      5832        27        18        12         7        33
     12420        20        27        23         4        11
      6720        24        14        20        12        42
     18228        21        31        28         2        16
     10626        14        33        23         5        10
     11424        16        21        34         6        39
      4032        21        12        16         5         1
     28350        30        35        27         1        79

        10        50        50        50
     18150        33        22        25         3        74
      8671        23        13        29         6        38
     27216        36        27        28         1        81
     15500        20        25        31         2         6
     11550        35        15        22         2        24
      9240        33        20        14         3        41
     30566        34        29        31         1        23
     15624        14        36        31         2        13
     16128        24        32        21         3        11
      8568        21        17        24         2        27

        10        50        50        50
     23064        24        31        31         1        56
     20736        36        32        18         2         2
     12960        36        18        20         1        15
      6510        14        15        31         8         0
     12852        28        17        27         1        13
     13650        21        26        25         1        26
     22848        21        32        34         2        91
     17980        29        20        31         2        59
     20160        28        20        36         2        86
     10962        14        27        29         2        34

        10        50        50        50
     10368        36        18        16         1        17
     24300        30        30        27         1        27
      5460        20        13        21         9        20
     18879        21        31        29         2        47
      6615        21        21        15         6        26
     21120        20        32        33         2        29
     14000        25        35        16         2        31
     28644        28        31        33         1        10
     10469        19        29        19         1         5
      7448        28        14        19         6        44
