        10        20        20        20
      1232        11        14         8         1        18
      1872        13        12        12         1         1
       540         5         9        12         4        18
       845        13        13         5         3         1
       936        13         9         8         3        10
      1694        11        14        11         1        24
       858        11        13         6         3        13
      1716        12        13        11         1        31
       693         7         9        11         1        21
       455         5         7        13         5         2

        10        20        20        20
       420        10         6         7         6         1
       440         8         5        11         2        27
       819         9         7        13         1        23
       300        10         5         6         4        13
      1008        14         8         9         2         4
       594         6         9        11         5        17
       528        11         8         6         1         3
       240         6         5         8         4        21
       891         9        11         9         3        18
      1820        13        14        10         1        19

        10        20        20        20
      1440        10        12        12         2        32
      1008         9         8        14         2        38
       588        12         7         7         4        14
       594        11         6         9         5        24
      1008         9        14         8         3         1
      1584        12        11        12         1         5
      1080        12         9        10         2        29
      1210        11        10        11         1         8
       210         7         5         6        11        13
       800        10        10         8         8        18

        10        20        20        20
      1232        14        11         8         1        16
       576         8         6        12         6        29
      1848        11        12        14         1         6
       800        10        10         8         1         9
       800         8        10        10         4        13
       245         7         7         5        15         6
       972        12         9         9         2        20
       504         6        14         6         9         7
      1176         6        14        14         2        39
       378         7         6         9         1         0

        10        20        20        20
      1170        10        13         9         3         5
       450         5         9        10         3        10
      1040         8        13        10         1         5
       330         5        11         6        11         9
       392         7         8         7         2         0
       504         7         9         8         1         5
       240         8         5         6         5         6
      1690        10        13        13         1        21
       378         6         7         9         5        13
       392         7         7         8         2        21

        10        20        20        20
       480         6         8        10         6        11
       770         5        11        14         2        40
       648         9        12         6         3        12
       616         8        11         7         2         1
       560         8        14         5         2         9
      1176         7        12        14         2        16
       702         9         6        13         4        27
       980        14        10         7         1        20
      1080        10        12         9         2         9
      1352        13         8        13         2        21

        10        20        20        20
       880        11        10         8         2        12
       624         6        13         8         2        23
       882         9        14         7         1        16
       540         5         9        12         7        18
      1176        14        14         6         2        12
       780        12         5        13         1         1
       624         6         8        13         4        35
       882        14         7         9         1        19
       490        14         5         7         5         8
       972        12         9         9         1         4

        10        20        20        20
       150         5         6         5        25         3
      2184        13        14        12         1        22
      1008         7        12        12         2         9
       936         8        13         9         4         5
      1848        12        14        11         1         1
       784         8         7        14         4         2
       715        11         5        13         1        17
      1820        13        14        10         1        29
       910         7        10        13         1        29
       980        10         7        14         3        17

        10        20        20        20
       840         6        14        10         4         2
      1056        11         8        12         2        15
      1200        10        12        10         1         9
       330         6         5        11         8        22
       540         9         5        12         4        13
       550        10         5        11         2        17
       910        10        13         7         1        17
       896         8         8        14         3        40
      1287        13        11         9         1         0
       280         7         8         5         9        14

        10        20        20        20
       864         8        12         9         2         0
      1274         7        14        13         2        37
      1014        13        13         6         1         5
       616        11         8         7         4         3
      1120        10        14         8         2        20
       780        12        13         5         2         0
      2002        11        14        13         1        22
       630         5         9        14         7         4
      1404        12         9        13         1        13
       300        10         5         6        17         1
