         5        30        30        30
      2992        22        17         8         2         3
      3150        10        21        15         3        27
      2508        11        12        19         4        44
      1040        10        13         8         5        20
      2200        10        20        11         2        28

         5        30        30        30
      2394        14         9        19         2        47
      1859        11        13        13         8        21
      6336        18        16        22         1        14
      4480        14        20        16         1        11
      6160        20        14        22         2        56

         5        30        30        30
      3024        21        18         8         2         6
      6336        22        16        18         1        12
      7260        15        22        22         2        38
      4536        18        18        14         2        28
      1144         8        13        11         7        11

         5        30        30        30
      1440        12        15         8        12        12
      4560        15        19        16         2        24
      3120        12        13        20         3        40
      1920         8        15        16         6         9
      2376        12         9        22         3        53

         5        30        30        30
      4320        16        18        15         2        18
      3150        15        15        14         3        39
      3146        22        11        13         3         6
      5187        13        19        21         1        44
      3960        15        12        22         3        65

         5        30        30        30
      3168         8        18        22         1        65
      7524        22        18        19         1        19
      4608        18        16        16         1        33
      3696        16        11        21         2        23
      4608        16        16        18         1        14

         5        30        30        30
      7260        22        22        15         1        16
      2772        18        11        14         4        22
      3780        18        21        10         1        11
      6688        19        22        16         1         7
      2268        18         9        14         6        21

         5        30        30        30
      3078         9        19        18         1        24
      6120        20        17        18         1        27
      6156        19        18        18         1        37
      2717        11        19        13         2        35
     10164        22        21        22         1        32

         5        30        30        30
      4862        17        13        22         2        61
      2970        22         9        15         1         3
      5040        21        12        20         2        59
      4693        13        19        19         1        42
      2560        10        16        16         1        40

         5        30        30        30
       960        10        12         8         4         9
      4864        16        19        16         1        17
      1683         9        17        11         1        14
      5292        12        21        21         2        16
      6480        18        18        20         1        19
